,price,minimum_nights,availability_365,number_of_reviews,neighbourhood_group_Bronx,neighbourhood_group_Brooklyn,neighbourhood_group_Manhattan,neighbourhood_group_Queens,neighbourhood_group_Staten Island,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room
27890,109,2,65,78,0,0,0,1,0,1,0,0,0
27891,500,2,85,78,0,0,1,0,0,1,0,0,0
27892,125,2,0,3,0,1,0,0,0,1,0,0,0
27893,60,2,293,1,0,0,0,1,0,0,0,1,0
27894,34,1,154,2,1,0,0,0,0,0,0,1,0
27895,260,2,0,10,0,1,0,0,0,1,0,0,0
27896,65,3,64,85,0,1,0,0,0,0,0,1,0
27897,200,30,179,19,0,1,0,0,0,1,0,0,0
27898,200,2,0,2,0,0,1,0,0,1,0,0,0
27899,125,31,157,16,0,1,0,0,0,1,0,0,0
27900,68,28,244,7,0,1,0,0,0,0,0,1,0
27901,37,4,0,2,0,1,0,0,0,1,0,0,0
27902,60,3,0,8,0,1,0,0,0,1,0,0,0
27903,60,2,18,0,0,0,0,1,0,0,0,1,0
27904,85,2,11,67,0,1,0,0,0,1,0,0,0
27905,300,3,132,37,0,0,1,0,0,1,0,0,0
27906,87,2,93,93,0,1,0,0,0,1,0,0,0
27907,500,180,363,0,0,0,1,0,0,1,0,0,0
27908,145,2,0,3,0,0,1,0,0,1,0,0,0
27909,40,5,87,1,0,0,0,0,1,0,0,1,0
27910,50,4,154,28,0,1,0,0,0,0,0,1,0
27911,60,1,0,43,0,0,1,0,0,0,0,0,1
27912,70,2,64,11,0,0,0,1,0,0,0,1,0
27913,100,3,0,2,0,0,1,0,0,1,0,0,0
27914,172,4,0,37,0,0,1,0,0,1,0,0,0
27915,75,1,0,1,0,0,1,0,0,0,0,1,0
27916,118,1,0,7,0,0,1,0,0,1,0,0,0
27917,73,2,55,45,1,0,0,0,0,0,0,1,0
27918,58,2,0,0,0,1,0,0,0,0,0,1,0
27919,60,3,0,90,0,0,0,0,1,0,0,1,0
27920,34,2,363,62,0,0,0,1,0,0,0,0,1
27921,60,6,334,22,0,0,0,1,0,1,0,0,0
27922,125,3,0,12,0,1,0,0,0,1,0,0,0
27923,79,1,0,0,0,0,1,0,0,0,0,1,0
27924,55,2,0,25,0,0,1,0,0,0,0,1,0
27925,165,4,164,62,0,0,1,0,0,0,0,1,0
27926,45,1,0,2,0,1,0,0,0,0,0,1,0
27927,93,2,125,91,0,0,0,1,0,1,0,0,0
27928,49,1,0,2,0,0,0,1,0,0,0,1,0
27929,65,15,0,1,0,0,0,1,0,1,0,0,0
27930,149,4,358,37,0,0,1,0,0,0,0,1,0
27931,700,1,166,0,0,0,1,0,0,0,0,1,0
27932,100,1,0,8,0,0,1,0,0,0,0,1,0
27933,125,1,0,8,0,0,1,0,0,0,0,1,0
27934,120,2,0,3,0,0,0,1,0,0,0,1,0
27935,77,1,0,172,0,1,0,0,0,0,0,1,0
27936,35,14,90,55,0,0,0,1,0,0,0,0,1
27937,35,1,0,81,0,0,1,0,0,0,0,1,0
27938,165,2,0,51,0,0,0,0,1,1,0,0,0
27939,59,5,63,2,0,1,0,0,0,0,0,1,0
27940,105,2,167,68,0,1,0,0,0,1,0,0,0
27941,58,1,169,18,0,1,0,0,0,0,0,1,0
27942,125,10,60,10,0,0,1,0,0,1,0,0,0
27943,35,14,89,41,0,0,0,1,0,0,0,0,1
27944,35,14,89,44,0,0,0,1,0,0,0,0,1
27945,146,7,355,3,0,0,1,0,0,1,0,0,0
27946,52,3,90,29,0,1,0,0,0,0,0,1,0
27947,35,5,0,2,0,0,1,0,0,0,0,1,0
27948,50,1,45,5,1,0,0,0,0,0,0,1,0
27949,62,1,0,0,0,1,0,0,0,0,0,1,0
27950,43,2,0,0,0,1,0,0,0,0,0,1,0
27951,32,1,0,8,0,1,0,0,0,0,0,1,0
27952,88,1,7,67,0,1,0,0,0,0,0,1,0
27953,85,4,14,17,0,1,0,0,0,0,0,1,0
27954,149,3,0,22,0,0,1,0,0,1,0,0,0
27955,199,3,346,52,0,0,1,0,0,1,0,0,0
27956,85,4,51,8,0,0,0,1,0,0,0,1,0
27957,350,3,54,8,0,0,1,0,0,1,0,0,0
27958,60,2,0,2,0,0,1,0,0,0,0,1,0
27959,100,4,1,9,0,1,0,0,0,1,0,0,0
27960,50,3,0,1,0,1,0,0,0,0,0,1,0
27961,35,1,0,17,0,1,0,0,0,0,0,1,0
27962,99,2,31,26,0,1,0,0,0,1,0,0,0
27963,60,1,0,88,0,0,1,0,0,0,0,1,0
27964,46,1,9,36,0,0,0,1,0,0,0,1,0
27965,175,4,248,45,0,1,0,0,0,1,0,0,0
27966,120,1,357,45,0,0,0,1,0,1,0,0,0
27967,179,2,0,50,0,0,1,0,0,1,0,0,0
27968,1000,1,179,1,0,1,0,0,0,1,0,0,0
27969,85,2,81,0,0,0,1,0,0,0,0,1,0
27970,120,2,0,15,0,0,1,0,0,1,0,0,0
27971,2000,1,177,0,0,1,0,0,0,1,0,0,0
27972,2500,1,154,0,0,1,0,0,0,1,0,0,0
27973,98,1,0,19,0,0,1,0,0,0,0,1,0
27974,117,1,0,4,0,0,1,0,0,1,0,0,0
27975,115,2,148,56,0,1,0,0,0,1,0,0,0
27976,45,5,0,1,0,1,0,0,0,0,0,1,0
27977,149,2,0,5,0,0,1,0,0,0,0,1,0
27978,8500,30,83,2,0,0,1,0,0,1,0,0,0
27979,175,7,0,0,0,1,0,0,0,1,0,0,0
27980,80,21,0,0,0,1,0,0,0,0,0,1,0
27981,125,1,0,16,0,0,0,1,0,1,0,0,0
27982,125,2,205,38,0,0,1,0,0,1,0,0,0
27983,99,2,0,31,0,1,0,0,0,0,0,1,0
27984,115,6,90,2,0,0,1,0,0,0,0,1,0
27985,96,4,0,0,0,1,0,0,0,1,0,0,0
27986,150,5,0,1,0,1,0,0,0,0,0,1,0
27987,62,4,0,7,0,0,1,0,0,0,0,1,0
27988,175,6,72,2,0,1,0,0,0,1,0,0,0
27989,375,4,187,7,0,0,1,0,0,1,0,0,0
27990,37,4,356,1,0,0,1,0,0,0,0,0,1
27991,39,1,0,54,0,0,1,0,0,0,0,1,0
27992,60,2,0,5,0,0,1,0,0,0,0,1,0
27993,125,3,325,90,0,0,1,0,0,0,0,1,0
27994,59,5,63,0,0,1,0,0,0,0,0,1,0
27995,70,7,0,7,0,1,0,0,0,1,0,0,0
27996,30,3,0,1,0,1,0,0,0,0,0,1,0
27997,139,4,353,30,0,1,0,0,0,1,0,0,0
27998,70,1,0,46,0,1,0,0,0,0,0,1,0
27999,110,3,0,4,0,0,1,0,0,1,0,0,0
28000,81,5,59,31,0,0,1,0,0,0,0,1,0
28001,60,1,180,11,0,0,0,1,0,0,0,1,0
28002,85,2,0,2,0,1,0,0,0,0,0,1,0
28003,135,6,30,68,0,0,1,0,0,1,0,0,0
28004,95,2,127,66,0,1,0,0,0,1,0,0,0
28005,80,2,0,2,0,1,0,0,0,0,0,1,0
28006,60,2,0,3,0,0,1,0,0,0,0,1,0
28007,400,1,0,0,0,0,1,0,0,1,0,0,0
28008,80,3,0,0,0,0,1,0,0,0,0,1,0
28009,66,5,0,8,0,0,1,0,0,1,0,0,0
28010,200,6,0,4,0,1,0,0,0,1,0,0,0
28011,50,1,0,0,0,0,1,0,0,0,0,1,0
28012,149,7,61,30,0,0,1,0,0,0,0,1,0
28013,29,1,0,3,0,1,0,0,0,0,0,0,1
28014,60,4,0,0,0,1,0,0,0,0,0,1,0
28015,90,4,0,0,0,0,0,1,0,1,0,0,0
28016,240,30,295,3,0,0,1,0,0,1,0,0,0
28017,162,2,0,3,0,1,0,0,0,1,0,0,0
28018,46,2,177,33,0,0,0,1,0,0,0,1,0
28019,31,3,338,6,0,0,0,0,1,0,0,1,0
28020,100,2,0,28,0,0,0,1,0,0,0,1,0
28021,50,2,0,0,0,1,0,0,0,0,0,1,0
28022,70,2,0,1,0,1,0,0,0,1,0,0,0
28023,35,1,0,1,0,1,0,0,0,0,0,1,0
28024,59,2,0,13,0,1,0,0,0,0,0,1,0
28025,150,2,301,18,0,1,0,0,0,1,0,0,0
28026,80,1,0,48,0,0,0,1,0,0,0,1,0
28027,200,3,143,109,0,0,1,0,0,1,0,0,0
28028,225,4,1,27,0,0,1,0,0,1,0,0,0
28029,485,30,332,2,0,0,1,0,0,1,0,0,0
28030,100,2,309,62,0,0,0,1,0,1,0,0,0
28031,38,30,280,3,0,0,0,1,0,0,0,1,0
28032,300,5,0,0,0,1,0,0,0,1,0,0,0
28033,75,2,0,4,0,0,0,1,0,0,0,1,0
28034,155,1,47,21,0,1,0,0,0,1,0,0,0
28035,100,30,308,7,0,0,1,0,0,1,0,0,0
28036,210,14,183,6,0,1,0,0,0,1,0,0,0
28037,120,2,124,112,0,1,0,0,0,1,0,0,0
28038,175,3,0,4,0,0,1,0,0,1,0,0,0
28039,90,3,162,30,0,0,1,0,0,0,0,1,0
28040,99,6,90,5,0,0,1,0,0,0,0,1,0
28041,55,15,0,0,0,1,0,0,0,0,0,1,0
28042,100,7,0,0,0,0,1,0,0,0,0,1,0
28043,60,1,0,102,0,0,0,1,0,0,0,1,0
28044,150,8,278,0,0,0,1,0,0,1,0,0,0
28045,50,1,0,0,0,1,0,0,0,0,0,1,0
28046,250,2,197,106,0,1,0,0,0,1,0,0,0
28047,43,1,167,65,0,1,0,0,0,0,0,1,0
28048,99,3,0,3,0,0,1,0,0,0,0,1,0
28049,43,1,172,41,0,1,0,0,0,0,0,1,0
28050,60,3,0,99,0,0,0,0,1,1,0,0,0
28051,52,2,0,4,0,1,0,0,0,0,0,1,0
28052,110,1,0,38,0,1,0,0,0,1,0,0,0
28053,26,2,0,8,0,1,0,0,0,0,0,0,1
28054,46,2,177,28,0,0,0,1,0,0,0,1,0
28055,200,4,68,36,0,1,0,0,0,1,0,0,0
28056,150,5,0,13,0,0,1,0,0,1,0,0,0
28057,47,1,90,9,0,1,0,0,0,0,0,1,0
28058,80,4,0,49,0,0,1,0,0,0,0,1,0
28059,65,2,120,10,1,0,0,0,0,0,0,1,0
28060,130,4,0,17,0,0,1,0,0,1,0,0,0
28061,150,3,351,5,0,0,1,0,0,0,0,1,0
28062,40,3,58,7,0,1,0,0,0,0,0,1,0
28063,47,3,0,0,0,0,0,1,0,0,0,1,0
28064,450,30,98,16,0,0,1,0,0,1,0,0,0
28065,80,2,13,72,0,1,0,0,0,1,0,0,0
28066,110,3,66,7,0,1,0,0,0,1,0,0,0
28067,135,2,225,86,0,0,0,1,0,1,0,0,0
28068,55,1,0,26,0,1,0,0,0,0,0,1,0
28069,51,2,133,72,0,0,0,1,0,0,0,1,0
28070,39,2,165,70,0,0,0,1,0,0,0,1,0
28071,37,2,78,91,0,0,0,1,0,0,0,1,0
28072,37,2,164,48,0,0,0,1,0,0,0,1,0
28073,37,2,159,37,0,0,0,1,0,0,0,1,0
28074,75,2,0,97,0,0,0,1,0,0,0,1,0
28075,25,1,0,0,0,1,0,0,0,0,0,1,0
28076,130,2,298,103,0,0,1,0,0,1,0,0,0
28077,479,1,26,69,0,0,1,0,0,1,0,0,0
28078,150,4,0,0,0,0,0,1,0,0,0,1,0
28079,220,1,0,0,0,1,0,0,0,1,0,0,0
28080,175,3,94,31,0,1,0,0,0,1,0,0,0
28081,36,1,0,1,0,0,1,0,0,0,0,1,0
28082,76,7,30,6,0,0,1,0,0,1,0,0,0
28083,84,30,308,7,0,1,0,0,0,1,0,0,0
28084,60,2,133,45,0,0,0,1,0,0,0,1,0
28085,170,4,347,64,0,0,1,0,0,1,0,0,0
28086,175,2,0,12,0,0,1,0,0,1,0,0,0
28087,126,3,34,75,0,0,1,0,0,1,0,0,0
28088,100,1,90,5,0,1,0,0,0,0,0,1,0
28089,55,1,365,2,0,0,1,0,0,0,0,1,0
28090,159,2,18,17,0,0,1,0,0,1,0,0,0
28091,340,60,173,2,0,1,0,0,0,1,0,0,0
28092,90,2,0,41,0,1,0,0,0,1,0,0,0
28093,30,1,339,81,0,0,0,1,0,0,0,1,0
28094,325,4,91,5,0,1,0,0,0,1,0,0,0
28095,250,5,0,0,0,0,1,0,0,1,0,0,0
28096,70,5,0,3,0,1,0,0,0,0,0,1,0
28097,60,3,8,62,0,1,0,0,0,1,0,0,0
28098,80,2,47,34,1,0,0,0,0,0,0,1,0
28099,150,4,139,30,0,0,1,0,0,0,1,0,0
28100,80,2,66,32,1,0,0,0,0,0,0,1,0
28101,93,1,40,116,0,0,1,0,0,0,0,1,0
28102,80,2,0,0,0,1,0,0,0,0,0,1,0
28103,50,1,51,25,0,0,0,1,0,0,0,0,1
28104,60,3,0,0,0,1,0,0,0,0,0,1,0
28105,165,30,349,3,0,0,1,0,0,1,0,0,0
28106,130,30,122,12,0,1,0,0,0,1,0,0,0
28107,65,25,0,6,0,1,0,0,0,0,0,1,0
28108,100,1,164,0,0,0,1,0,0,1,0,0,0
28109,50,10,0,4,0,1,0,0,0,0,0,1,0
28110,60,3,63,82,0,1,0,0,0,1,0,0,0
28111,158,1,142,58,0,0,1,0,0,1,0,0,0
28112,174,2,0,0,0,0,1,0,0,1,0,0,0
28113,380,4,0,2,0,0,1,0,0,1,0,0,0
28114,145,2,173,91,0,1,0,0,0,1,0,0,0
28115,77,2,90,8,0,1,0,0,0,0,0,1,0
28116,99,2,0,9,0,1,0,0,0,0,0,1,0
28117,89,3,192,8,0,0,1,0,0,0,0,1,0
28118,175,3,0,28,0,0,1,0,0,1,0,0,0
28119,98,14,21,40,0,0,1,0,0,0,0,1,0
28120,284,30,277,1,0,0,1,0,0,1,0,0,0
28121,68,3,70,88,0,1,0,0,0,0,0,1,0
28122,45,3,268,1,0,0,0,1,0,0,0,1,0
28123,40,1,0,2,0,1,0,0,0,0,0,1,0
28124,75,2,0,48,0,1,0,0,0,1,0,0,0
28125,50,1,0,0,0,1,0,0,0,0,0,1,0
28126,250,3,123,34,0,0,1,0,0,1,0,0,0
28127,50,3,343,25,1,0,0,0,0,0,0,1,0
28128,42,2,29,20,0,1,0,0,0,0,0,1,0
28129,175,2,173,64,0,1,0,0,0,1,0,0,0
28130,125,3,336,35,0,1,0,0,0,1,0,0,0
28131,96,1,11,45,0,0,1,0,0,1,0,0,0
28132,250,2,343,43,0,0,1,0,0,1,0,0,0
28133,135,12,248,4,0,0,1,0,0,1,0,0,0
28134,140,6,0,3,0,1,0,0,0,1,0,0,0
28135,45,2,0,14,0,1,0,0,0,0,0,1,0
28136,220,4,344,24,0,0,1,0,0,1,0,0,0
28137,186,3,0,4,0,0,1,0,0,1,0,0,0
28138,75,2,8,31,0,1,0,0,0,0,0,1,0
28139,175,4,21,16,0,0,1,0,0,1,0,0,0
28140,55,2,0,5,0,1,0,0,0,0,0,1,0
28141,100,1,362,0,0,1,0,0,0,0,0,1,0
28142,95,5,1,31,0,0,0,1,0,1,0,0,0
28143,278,2,66,48,0,0,0,1,0,1,0,0,0
28144,125,2,0,8,0,0,1,0,0,1,0,0,0
28145,100,1,361,1,0,1,0,0,0,0,0,1,0
28146,65,3,66,44,0,0,0,1,0,0,0,1,0
28147,43,1,50,15,0,1,0,0,0,0,0,1,0
28148,250,3,365,0,0,1,0,0,0,0,0,0,1
28149,285,1,0,5,0,1,0,0,0,1,0,0,0
28150,65,1,0,119,0,0,0,1,0,0,0,1,0
28151,85,1,337,2,0,0,1,0,0,1,0,0,0
28152,120,7,209,2,0,0,1,0,0,0,0,1,0
28153,165,4,28,17,0,0,1,0,0,1,0,0,0
28154,39,7,0,4,0,1,0,0,0,0,0,1,0
28155,39,5,0,0,0,0,1,0,0,0,0,1,0
28156,40,1,0,12,0,1,0,0,0,0,0,1,0
28157,45,7,126,4,0,0,1,0,0,0,0,1,0
28158,140,2,285,76,0,1,0,0,0,1,0,0,0
28159,60,2,0,12,0,1,0,0,0,0,0,1,0
28160,92,14,0,1,0,0,1,0,0,1,0,0,0
28161,250,4,0,0,0,1,0,0,0,1,0,0,0
28162,200,3,0,0,0,0,1,0,0,1,0,0,0
28163,135,2,270,75,0,0,0,1,0,1,0,0,0
28164,48,3,0,0,0,1,0,0,0,0,0,1,0
28165,200,1,355,69,0,0,0,1,0,1,0,0,0
28166,55,1,0,55,0,0,1,0,0,0,0,1,0
28167,86,1,259,192,0,1,0,0,0,1,0,0,0
28168,130,2,348,3,0,0,1,0,0,1,0,0,0
28169,113,4,61,57,0,1,0,0,0,1,0,0,0
28170,65,1,93,67,0,1,0,0,0,0,0,1,0
28171,275,5,0,6,0,0,1,0,0,1,0,0,0
28172,150,2,0,9,0,1,0,0,0,1,0,0,0
28173,175,3,0,24,0,0,1,0,0,1,0,0,0
28174,378,3,128,17,0,1,0,0,0,1,0,0,0
28175,150,12,0,0,0,0,1,0,0,1,0,0,0
28176,65,1,0,83,0,1,0,0,0,0,0,1,0
28177,85,2,0,107,1,0,0,0,0,1,0,0,0
28178,57,1,0,0,0,0,0,0,1,1,0,0,0
28179,46,14,0,12,0,0,1,0,0,0,0,1,0
28180,190,2,327,88,0,0,0,1,0,1,0,0,0
28181,60,1,0,0,0,1,0,0,0,0,0,1,0
28182,125,3,0,3,0,0,1,0,0,1,0,0,0
28183,175,4,0,2,0,1,0,0,0,1,0,0,0
28184,100,1,342,22,0,0,1,0,0,0,0,1,0
28185,68,3,33,33,0,1,0,0,0,1,0,0,0
28186,85,6,0,7,0,1,0,0,0,1,0,0,0
28187,95,1,0,13,0,1,0,0,0,0,0,1,0
28188,125,3,90,1,0,1,0,0,0,0,0,1,0
28189,95,1,0,102,0,0,1,0,0,0,0,1,0
28190,45,3,0,17,0,1,0,0,0,0,0,1,0
28191,250,3,0,3,0,1,0,0,0,0,0,1,0
28192,300,4,165,35,0,0,1,0,0,1,0,0,0
28193,148,3,0,20,0,1,0,0,0,1,0,0,0
28194,55,3,87,8,0,0,0,1,0,0,0,0,1
28195,250,30,0,0,0,0,1,0,0,1,0,0,0
28196,89,3,35,4,0,1,0,0,0,0,0,1,0
28197,115,7,0,5,0,0,1,0,0,1,0,0,0
28198,55,2,0,1,0,1,0,0,0,0,0,1,0
28199,140,1,15,50,0,1,0,0,0,1,0,0,0
28200,240,1,305,34,1,0,0,0,0,1,0,0,0
28201,140,300,358,1,0,0,1,0,0,1,0,0,0
28202,200,30,0,6,0,1,0,0,0,1,0,0,0
28203,50,1,0,0,0,1,0,0,0,0,0,0,1
28204,63,14,155,7,0,1,0,0,0,0,0,1,0
28205,175,2,0,0,0,1,0,0,0,1,0,0,0
28206,180,4,0,0,0,0,1,0,0,1,0,0,0
28207,70,1,90,42,0,0,0,1,0,0,0,1,0
28208,265,2,0,4,0,1,0,0,0,1,0,0,0
28209,150,180,186,13,0,0,1,0,0,1,0,0,0
28210,425,3,49,12,0,0,1,0,0,1,0,0,0
28211,199,2,146,84,0,0,1,0,0,1,0,0,0
28212,194,1,168,29,0,0,1,0,0,1,0,0,0
28213,500,30,180,2,0,0,1,0,0,1,0,0,0
28214,105,2,314,58,0,0,1,0,0,0,0,1,0
28215,70,1,0,1,0,0,1,0,0,0,0,1,0
28216,50,1,0,0,0,1,0,0,0,0,0,1,0
28217,187,3,10,15,0,0,1,0,0,1,0,0,0
28218,250,3,7,21,0,0,1,0,0,1,0,0,0
28219,53,3,0,1,0,0,1,0,0,0,0,1,0
28220,50,1,49,1,0,1,0,0,0,0,0,0,1
28221,100,5,0,1,0,1,0,0,0,1,0,0,0
28222,65,2,0,9,0,1,0,0,0,0,0,1,0
28223,110,2,0,49,0,0,1,0,0,0,0,1,0
28224,36,2,0,11,0,1,0,0,0,0,0,1,0
28225,185,2,0,43,0,0,1,0,0,1,0,0,0
28226,175,2,85,5,0,1,0,0,0,1,0,0,0
28227,65,1,178,19,0,1,0,0,0,0,0,1,0
28228,42,2,0,15,0,1,0,0,0,0,0,1,0
28229,25,2,72,18,0,1,0,0,0,0,0,0,1
28230,45,30,332,5,0,0,1,0,0,0,0,1,0
28231,29,3,158,13,1,0,0,0,0,0,0,1,0
28232,77,3,4,21,0,1,0,0,0,1,0,0,0
28233,120,2,0,4,0,0,1,0,0,0,0,1,0
28234,70,1,0,12,0,1,0,0,0,1,0,0,0
28235,35,1,7,99,0,0,0,1,0,0,0,1,0
28236,200,10,365,11,0,0,1,0,0,1,0,0,0
28237,70,2,0,6,0,0,0,1,0,0,0,1,0
28238,100,3,363,0,0,1,0,0,0,0,0,1,0
28239,179,1,268,5,0,0,1,0,0,0,0,1,0
28240,110,3,0,2,0,0,1,0,0,1,0,0,0
28241,374,3,0,14,0,0,1,0,0,1,0,0,0
28242,133,6,0,0,0,0,1,0,0,1,0,0,0
28243,175,2,335,67,0,1,0,0,0,1,0,0,0
28244,42,2,0,8,0,1,0,0,0,0,0,1,0
28245,350,10,87,2,0,0,1,0,0,0,0,1,0
28246,200,2,138,61,0,0,0,1,0,1,0,0,0
28247,65,3,339,4,0,1,0,0,0,0,0,1,0
28248,150,3,138,23,0,1,0,0,0,1,0,0,0
28249,115,1,38,65,0,0,1,0,0,0,0,1,0
28250,62,3,66,88,0,1,0,0,0,0,0,1,0
28251,139,1,0,6,0,0,1,0,0,0,0,1,0
28252,75,7,0,1,0,1,0,0,0,0,0,1,0
28253,45,3,89,9,0,0,0,1,0,0,0,1,0
28254,400,3,285,5,0,1,0,0,0,1,0,0,0
28255,119,2,66,71,0,0,0,1,0,1,0,0,0
28256,186,4,62,14,0,1,0,0,0,1,0,0,0
28257,60,7,0,0,0,0,0,1,0,0,0,1,0
28258,34,1,5,189,1,0,0,0,0,0,0,1,0
28259,72,5,339,6,0,0,0,1,0,0,0,1,0
28260,42,4,246,47,0,1,0,0,0,0,0,1,0
28261,250,2,0,2,0,1,0,0,0,1,0,0,0
28262,120,1,233,8,0,0,1,0,0,1,0,0,0
28263,120,1,184,6,0,0,1,0,0,1,0,0,0
28264,107,1,181,0,0,0,1,0,0,1,0,0,0
28265,137,1,103,10,0,0,1,0,0,1,0,0,0
28266,163,1,189,14,0,0,1,0,0,1,0,0,0
28267,153,1,215,8,0,0,1,0,0,1,0,0,0
28268,120,1,215,4,0,0,1,0,0,1,0,0,0
28269,137,1,141,11,0,0,1,0,0,1,0,0,0
28270,120,1,146,4,0,0,1,0,0,1,0,0,0
28271,163,1,204,10,0,0,1,0,0,1,0,0,0
28272,153,1,180,4,0,0,1,0,0,1,0,0,0
28273,137,1,134,8,0,0,1,0,0,1,0,0,0
28274,120,1,204,7,0,0,1,0,0,1,0,0,0
28275,153,1,197,16,0,0,1,0,0,1,0,0,0
28276,208,1,183,5,0,0,1,0,0,1,0,0,0
28277,153,1,178,7,0,0,1,0,0,1,0,0,0
28278,163,1,254,10,0,0,1,0,0,1,0,0,0
28279,110,30,44,25,0,1,0,0,0,1,0,0,0
28280,400,2,24,19,0,0,1,0,0,0,0,1,0
28281,65,2,0,0,0,0,1,0,0,0,0,1,0
28282,120,1,0,2,0,0,1,0,0,0,0,1,0
28283,95,10,0,1,0,1,0,0,0,1,0,0,0
28284,50,1,1,97,0,1,0,0,0,0,0,1,0
28285,26,1,279,10,1,0,0,0,0,0,0,0,1
28286,189,1,17,6,0,1,0,0,0,1,0,0,0
28287,60,2,0,0,0,1,0,0,0,0,0,1,0
28288,400,4,266,10,0,0,1,0,0,1,0,0,0
28289,90,2,0,15,0,0,1,0,0,0,0,1,0
28290,400,3,0,2,0,0,1,0,0,0,0,1,0
28291,245,3,0,44,0,0,1,0,0,1,0,0,0
28292,100,3,0,3,0,0,1,0,0,0,0,1,0
28293,125,2,256,65,0,1,0,0,0,1,0,0,0
28294,220,7,12,6,0,0,1,0,0,1,0,0,0
28295,55,3,66,17,0,0,0,1,0,0,0,1,0
28296,250,3,158,49,0,1,0,0,0,1,0,0,0
28297,110,1,255,95,0,0,1,0,0,0,0,1,0
28298,45,2,0,22,0,0,0,1,0,0,0,1,0
28299,100,1,0,0,0,0,0,1,0,0,0,1,0
28300,175,3,63,57,0,0,1,0,0,1,0,0,0
28301,81,4,45,53,0,0,1,0,0,0,0,1,0
28302,37,30,365,3,0,1,0,0,0,0,0,0,1
28303,32,31,1,5,0,1,0,0,0,0,0,0,1
28304,200,5,256,65,0,0,1,0,0,1,0,0,0
28305,120,14,169,5,0,1,0,0,0,1,0,0,0
28306,70,1,0,2,0,1,0,0,0,0,0,1,0
28307,40,1,0,0,0,1,0,0,0,0,0,1,0
28308,108,3,0,7,0,0,1,0,0,0,0,1,0
28309,91,1,0,2,0,0,1,0,0,1,0,0,0
28310,140,2,0,0,0,1,0,0,0,0,0,1,0
28311,197,29,351,0,0,0,1,0,0,1,0,0,0
28312,105,1,85,50,0,0,1,0,0,0,0,1,0
28313,147,1,74,3,0,0,1,0,0,0,0,1,0
28314,190,29,35,1,0,0,1,0,0,1,0,0,0
28315,92,3,0,13,0,0,1,0,0,1,0,0,0
28316,139,3,74,36,0,1,0,0,0,1,0,0,0
28317,150,4,74,3,0,1,0,0,0,1,0,0,0
28318,100,2,0,1,0,0,0,1,0,0,0,1,0
28319,75,4,0,7,0,1,0,0,0,0,0,1,0
28320,40,2,249,108,1,0,0,0,0,0,0,1,0
28321,400,2,0,3,0,1,0,0,0,1,0,0,0
28322,192,29,351,2,0,0,1,0,0,1,0,0,0
28323,70,2,0,6,0,0,1,0,0,0,0,1,0
28324,80,1,161,68,0,0,1,0,0,0,0,1,0
28325,220,4,18,44,0,0,1,0,0,1,0,0,0
28326,200,29,187,0,0,0,1,0,0,1,0,0,0
28327,119,2,0,20,0,0,1,0,0,0,0,1,0
28328,44,30,0,1,0,1,0,0,0,0,0,1,0
28329,190,5,0,0,0,0,1,0,0,1,0,0,0
28330,45,3,0,0,0,1,0,0,0,0,0,1,0
28331,60,1,335,1,0,0,0,1,0,0,0,1,0
28332,49,5,8,15,0,0,1,0,0,0,0,1,0
28333,178,3,0,42,0,0,1,0,0,1,0,0,0
28334,750,7,0,0,0,1,0,0,0,1,0,0,0
28335,49,15,62,0,0,1,0,0,0,0,0,1,0
28336,130,2,173,21,0,1,0,0,0,1,0,0,0
28337,135,2,82,43,0,1,0,0,0,1,0,0,0
28338,100,2,0,79,0,0,0,1,0,1,0,0,0
28339,265,2,344,21,0,0,0,1,0,1,0,0,0
28340,150,2,234,60,0,1,0,0,0,1,0,0,0
28341,100,4,321,27,0,1,0,0,0,1,0,0,0
28342,45,3,0,3,0,1,0,0,0,0,0,1,0
28343,175,7,17,3,0,0,1,0,0,1,0,0,0
28344,75,6,22,32,0,1,0,0,0,0,0,1,0
28345,130,2,0,36,0,1,0,0,0,0,0,1,0
28346,75,2,0,0,0,0,0,1,0,0,0,1,0
28347,75,1,0,31,0,0,0,1,0,1,0,0,0
28348,150,7,0,48,0,0,1,0,0,1,0,0,0
28349,89,5,0,2,0,0,1,0,0,1,0,0,0
28350,57,1,354,8,1,0,0,0,0,0,0,1,0
28351,800,1,270,0,0,0,1,0,0,0,0,1,0
28352,50,1,169,88,0,0,0,1,0,0,0,1,0
28353,325,5,116,59,0,0,1,0,0,1,0,0,0
28354,300,1,346,97,0,1,0,0,0,1,0,0,0
28355,200,2,322,13,0,1,0,0,0,1,0,0,0
28356,219,1,267,0,0,0,1,0,0,0,0,1,0
28357,150,3,0,55,0,0,0,1,0,1,0,0,0
28358,100,1,0,0,0,0,0,1,0,0,0,0,1
28359,275,2,87,39,0,0,1,0,0,1,0,0,0
28360,150,7,0,0,0,0,1,0,0,0,0,1,0
28361,112,2,0,48,0,1,0,0,0,1,0,0,0
28362,175,3,171,21,0,0,1,0,0,1,0,0,0
28363,95,5,0,1,0,0,1,0,0,0,0,1,0
28364,150,2,64,38,0,1,0,0,0,1,0,0,0
28365,205,29,4,0,0,0,1,0,0,1,0,0,0
28366,210,29,364,0,0,0,1,0,0,1,0,0,0
